candidateId,candidateName,pac,party,type,state,donations
N00030245,Bill Cassidy,Acadian Ambulance Service,R,sen,LA,5000
N00030245,Bill Cassidy,Adams & Reese,R,sen,LA,1000
N00030245,Bill Cassidy,Air Line Pilots Assn,R,sen,LA,1000
N00030245,Bill Cassidy,Aircraft Owners & Pilots Assn,R,sen,LA,1000
N00030245,Bill Cassidy,Alcoa Inc,R,sen,LA,1500
N00030245,Bill Cassidy,Alexion Pharmaceuticals,R,sen,LA,2500
N00030245,Bill Cassidy,Amedisys Inc,R,sen,LA,2500
N00030245,Bill Cassidy,American Assn/Oral & Maxillofacial Surg,R,sen,LA,1000
N00030245,Bill Cassidy,American Congress of Obstetricians & Gynecologists,R,sen,LA,1000
N00030245,Bill Cassidy,American Crystal Sugar,R,sen,LA,5000
N00030245,Bill Cassidy,American Hospital Assn,R,sen,LA,1000
N00030245,Bill Cassidy,American Optometric Assn,R,sen,LA,5000
N00030245,Bill Cassidy,American Psychiatric Assn,R,sen,LA,9000
N00030245,Bill Cassidy,American Short Line & Regional RR Assn,R,sen,LA,1000
N00030245,Bill Cassidy,American Society for Metabolic & Bariatric Surgery,R,sen,LA,5000
N00030245,Bill Cassidy,American Sportfishing Assn,R,sen,LA,1000
N00030245,Bill Cassidy,American Sugar Cane League,R,sen,LA,5000
N00030245,Bill Cassidy,American Sugarbeet Growers Assn,R,sen,LA,1000
N00030245,Bill Cassidy,American Trucking Assns,R,sen,LA,2000
N00030245,Bill Cassidy,Astellas US,R,sen,LA,5000
N00030245,Bill Cassidy,AstraZeneca Pharmaceuticals,R,sen,LA,4000
N00030245,Bill Cassidy,BP,R,sen,LA,2500
N00030245,Bill Cassidy,Biogen Idec,R,sen,LA,1000
N00030245,Bill Cassidy,Biotechnology Industry Organization,R,sen,LA,1000
N00030245,Bill Cassidy,Border Health,R,sen,LA,10000
N00030245,Bill Cassidy,Bristol-Myers Squibb,R,sen,LA,1000
N00030245,Bill Cassidy,CVS/Caremark Corp,R,sen,LA,1500
N00030245,Bill Cassidy,Centene Corp,R,sen,LA,1000
N00030245,Bill Cassidy,CenturyLink,R,sen,LA,2500
N00030245,Bill Cassidy,Cerner Corp,R,sen,LA,2500
N00030245,Bill Cassidy,Cheniere Energy,R,sen,LA,2500
N00030245,Bill Cassidy,Computer Sciences Corp,R,sen,LA,1500
N00030245,Bill Cassidy,Cox Enterprises,R,sen,LA,1000
N00030245,Bill Cassidy,Crescent River Port Pilots,R,sen,LA,5000
N00030245,Bill Cassidy,Daiichi Sankyo Inc,R,sen,LA,1000
N00030245,Bill Cassidy,Dow Chemical,R,sen,LA,1500
N00030245,Bill Cassidy,Drinker,R,sen,LA,1000
N00030245,Bill Cassidy,Eli Lilly & Co,R,sen,LA,1000
N00030245,Bill Cassidy,Entergy Corp,R,sen,LA,2500
N00030245,Bill Cassidy,FaegreBD Consulting,R,sen,LA,2500
N00030245,Bill Cassidy,Financial Services Institute,R,sen,LA,5000
N00030245,Bill Cassidy,Financial Services Roundtable,R,sen,LA,1500
N00030245,Bill Cassidy,Florida Sugar Cane League,R,sen,LA,2000
N00030245,Bill Cassidy,Fraternity & Sorority PAC,R,sen,LA,1000
N00030245,Bill Cassidy,Fresenius Medical Care North America,R,sen,LA,10000
N00030245,Bill Cassidy,General Motors,R,sen,LA,1000
N00030245,Bill Cassidy,Gilead Sciences,R,sen,LA,10000
N00030245,Bill Cassidy,GlaxoSmithKline,R,sen,LA,1000
N00030245,Bill Cassidy,Graphic Packaging International,R,sen,LA,1000
N00030245,Bill Cassidy,Gulf Coast Bank & Trust,R,sen,LA,2700
N00030245,Bill Cassidy,Gulf States Toyota,R,sen,LA,2500
N00030245,Bill Cassidy,HCA Inc,R,sen,LA,1000
N00030245,Bill Cassidy,Healthcare Distribution Management Assn,R,sen,LA,1000
N00030245,Bill Cassidy,Humana Inc,R,sen,LA,2500
N00030245,Bill Cassidy,Indep Insurance Agents & Brokers/America,R,sen,LA,2500
N00030245,Bill Cassidy,Jones,R,sen,LA,2500
N00030245,Bill Cassidy,Lockheed Martin,R,sen,LA,1000
N00030245,Bill Cassidy,Louisiana Bankers Assn,R,sen,LA,1000
N00030245,Bill Cassidy,Louisiana Rice PAC,R,sen,LA,1000
N00030245,Bill Cassidy,LyondellBasell Industries,R,sen,LA,1500
N00030245,Bill Cassidy,Majority PAC,R,sen,LA,304969
N00030245,Bill Cassidy,Manufactured Housing Institute,R,sen,LA,1000
N00030245,Bill Cassidy,McGlinchey Stafford PLLC,R,sen,LA,1000
N00030245,Bill Cassidy,Michigan Sugar,R,sen,LA,2000
N00030245,Bill Cassidy,Minn-Dak Farmers Co-Op,R,sen,LA,1000
N00030245,Bill Cassidy,National Assn of Health Underwriters,R,sen,LA,1000
N00030245,Bill Cassidy,National Campaign,R,sen,LA,60316
N00030245,Bill Cassidy,National Marine Manufacturers Assn,R,sen,LA,1500
N00030245,Bill Cassidy,National Right to Life,R,sen,LA,60832
N00030245,Bill Cassidy,National Right to Life Victory Fund,R,sen,LA,60005
N00030245,Bill Cassidy,Nexion Health,R,sen,LA,2500
N00030245,Bill Cassidy,Novo Nordisk,R,sen,LA,1000
N00030245,Bill Cassidy,Pan-American Life Insurance,R,sen,LA,5000
N00030245,Bill Cassidy,Petroleum Marketers Assn,R,sen,LA,2000
N00030245,Bill Cassidy,Pfizer Inc,R,sen,LA,3500
N00030245,Bill Cassidy,Pharmaceutical Research & Manufacturers of America,R,sen,LA,1000
N00030245,Bill Cassidy,Quest Diagnostics,R,sen,LA,2500
N00030245,Bill Cassidy,Ryan LLC,R,sen,LA,2500
N00030245,Bill Cassidy,Sanofi,R,sen,LA,2500
N00030245,Bill Cassidy,Snake River Sugar,R,sen,LA,1000
N00030245,Bill Cassidy,Southern Minn Beet Sugar Co-Op,R,sen,LA,1000
N00030245,Bill Cassidy,T-Mobile USA,R,sen,LA,1000
N00030245,Bill Cassidy,Trust In Small Business,R,sen,LA,4134
N00030245,Bill Cassidy,United Parcel Service,R,sen,LA,500
N00030245,Bill Cassidy,UnitedHealth Group,R,sen,LA,5000
N00030245,Bill Cassidy,Vertex Pharmaceuticals,R,sen,LA,2500
N00030245,Bill Cassidy,Vote to Reduce Debt,R,sen,LA,7500
N00030245,Bill Cassidy,Walgreen Co,R,sen,LA,2500
N00030245,Bill Cassidy,Watson Pharmaceuticals,R,sen,LA,10000
N00030245,Bill Cassidy,Wellpoint Inc,R,sen,LA,2500
N00030245,Bill Cassidy,Western Sugar Cooperative,R,sen,LA,1000
N00030245,Bill Cassidy,Weyerhaeuser Co,R,sen,LA,1500
N00009926,Bill Nelson,ADT Corp,D,sen,FL,1000
N00009926,Bill Nelson,AT&T Inc,D,sen,FL,3000
N00009926,Bill Nelson,Acxiom Corp,D,sen,FL,1000
N00009926,Bill Nelson,Aerojet Rocketdyne,D,sen,FL,1000
N00009926,Bill Nelson,Air Line Pilots Assn,D,sen,FL,5000
N00009926,Bill Nelson,Air Methods Corp,D,sen,FL,2500
N00009926,Bill Nelson,Aircraft Owners & Pilots Assn,D,sen,FL,5000
N00009926,Bill Nelson,Airports Council Intl/North America,D,sen,FL,5000
N00009926,Bill Nelson,Akin,D,sen,FL,750
N00009926,Bill Nelson,Alliant Techsystems,D,sen,FL,4000
N00009926,Bill Nelson,Allied Pilots Assn,D,sen,FL,1000
N00009926,Bill Nelson,Alston & Bird,D,sen,FL,5000
N00009926,Bill Nelson,American Airlines,D,sen,FL,4500
N00009926,Bill Nelson,American Cable Assn,D,sen,FL,1000
N00009926,Bill Nelson,American Chemistry Council,D,sen,FL,2500
N00009926,Bill Nelson,American Council of Life Insurers,D,sen,FL,2000
N00009926,Bill Nelson,American Express,D,sen,FL,5000
N00009926,Bill Nelson,American Maritime Officers,D,sen,FL,2500
N00009926,Bill Nelson,American Optometric Assn,D,sen,FL,1000
N00009926,Bill Nelson,American Public Power Assn,D,sen,FL,1000
N00009926,Bill Nelson,American Short Line & Regional RR Assn,D,sen,FL,1000
N00009926,Bill Nelson,American Sportfishing Assn,D,sen,FL,2000
N00009926,Bill Nelson,American Waterways Operators,D,sen,FL,2500
N00009926,Bill Nelson,Association for Advanced Life Underwriting,D,sen,FL,1000
N00009926,Bill Nelson,Association of American Railroads,D,sen,FL,1000
N00009926,Bill Nelson,Atlantic Tele-Network,D,sen,FL,1000
N00009926,Bill Nelson,BGR Group,D,sen,FL,1000
N00009926,Bill Nelson,Bacardi USA,D,sen,FL,2000
N00009926,Bill Nelson,Ball Corp,D,sen,FL,2000
N00009926,Bill Nelson,Bank of New York Mellon,D,sen,FL,1000
N00009926,Bill Nelson,Blue Cross/Blue Shield of Florida,D,sen,FL,9734
N00009926,Bill Nelson,Boeing Co,D,sen,FL,5000
N00009926,Bill Nelson,Bombardier Aerospace,D,sen,FL,1000
N00009926,Bill Nelson,Bright House Networks,D,sen,FL,1000
N00009926,Bill Nelson,Brownstein,D,sen,FL,2000
N00009926,Bill Nelson,CSX Corp,D,sen,FL,2500
N00009926,Bill Nelson,Cellular Telecom & Internet Assn,D,sen,FL,5000
N00009926,Bill Nelson,Center for Coastal Conservation,D,sen,FL,2500
N00009926,Bill Nelson,CenturyLink,D,sen,FL,2500
N00009926,Bill Nelson,Charter Communications,D,sen,FL,2500
N00009926,Bill Nelson,Citigroup Inc,D,sen,FL,1000
N00009926,Bill Nelson,Coca-Cola Co,D,sen,FL,2500
N00009926,Bill Nelson,College of American Pathologists,D,sen,FL,1000
N00009926,Bill Nelson,CompTel,D,sen,FL,1500
N00009926,Bill Nelson,Competitive Carriers Assn,D,sen,FL,2500
N00009926,Bill Nelson,Consumer Electronics Assn,D,sen,FL,2500
N00009926,Bill Nelson,Continental Automotive Inc,D,sen,FL,2500
N00009926,Bill Nelson,Cox Enterprises,D,sen,FL,2500
N00009926,Bill Nelson,Cozen O'Connor,D,sen,FL,1000
N00009926,Bill Nelson,Crowley Maritime,D,sen,FL,3233
N00009926,Bill Nelson,Cruise Lines International Assn,D,sen,FL,4000
N00009926,Bill Nelson,Cubic Corp,D,sen,FL,5000
N00009926,Bill Nelson,Cummins Inc,D,sen,FL,1000
N00009926,Bill Nelson,DRS Technologies,D,sen,FL,1000
N00009926,Bill Nelson,DaVita HealthCare Partners,D,sen,FL,1000
N00009926,Bill Nelson,Delta Air Lines,D,sen,FL,2500
N00009926,Bill Nelson,Direct Marketing Assn,D,sen,FL,2500
N00009926,Bill Nelson,Distilled Spirits Council,D,sen,FL,1000
N00009926,Bill Nelson,Donohue Industries,D,sen,FL,1000
N00009926,Bill Nelson,Entertainment Software Assn,D,sen,FL,1000
N00009926,Bill Nelson,Express Scripts,D,sen,FL,2500
N00009926,Bill Nelson,Federal Aviation Admin Managers Assn,D,sen,FL,10000
N00009926,Bill Nelson,Federation of Exchange Accommodators,D,sen,FL,1000
N00009926,Bill Nelson,Financial Services Roundtable,D,sen,FL,1000
N00009926,Bill Nelson,Ford Motor Co,D,sen,FL,3000
N00009926,Bill Nelson,GATX Corp,D,sen,FL,1000
N00009926,Bill Nelson,General Aviation Manufacturers Assn,D,sen,FL,1000
N00009926,Bill Nelson,General Dynamics,D,sen,FL,2000
N00009926,Bill Nelson,General Motors,D,sen,FL,2500
N00009926,Bill Nelson,Glover Park Group,D,sen,FL,1000
N00009926,Bill Nelson,Google Inc,D,sen,FL,1000
N00009926,Bill Nelson,Graham for Congress,D,sen,FL,1000
N00009926,Bill Nelson,Grant Thornton LLP,D,sen,FL,1000
N00009926,Bill Nelson,HCA Inc,D,sen,FL,1000
N00009926,Bill Nelson,Herbalife International,D,sen,FL,1000
N00009926,Bill Nelson,Hilton Worldwide,D,sen,FL,2500
N00009926,Bill Nelson,Holland America Line,D,sen,FL,8000
N00009926,Bill Nelson,Honeywell International,D,sen,FL,2500
N00009926,Bill Nelson,Humana Inc,D,sen,FL,2500
N00009926,Bill Nelson,Huntington Ingalls Industries,D,sen,FL,2000
N00009926,Bill Nelson,IAP Worldwide Services,D,sen,FL,2500
N00009926,Bill Nelson,ITG Holdings,D,sen,FL,2500
N00009926,Bill Nelson,Ingram Barge Co,D,sen,FL,2000
N00009926,Bill Nelson,Integra Telecom,D,sen,FL,500
N00009926,Bill Nelson,Intel Corp,D,sen,FL,2500
N00009926,Bill Nelson,Intl Assn Amusement Parks & Attractions,D,sen,FL,1000
N00009926,Bill Nelson,Intl Premium Cigar & Pipe Retailers Assn,D,sen,FL,2000
N00009926,Bill Nelson,Jones,D,sen,FL,1000
N00009926,Bill Nelson,K&L Gates,D,sen,FL,4000
N00009926,Bill Nelson,Kirby Corp,D,sen,FL,2500
N00009926,Bill Nelson,Level 3 Communications,D,sen,FL,2000
N00009926,Bill Nelson,Marine Engineers Beneficial Assn/Dist 1,D,sen,FL,1000
N00009926,Bill Nelson,Masters,D,sen,FL,1000
N00009926,Bill Nelson,Matson Navigation,D,sen,FL,1000
N00009926,Bill Nelson,Medtronic Inc,D,sen,FL,9000
N00009926,Bill Nelson,Motion Picture Assn of America,D,sen,FL,5000
N00009926,Bill Nelson,Motorola Solutions,D,sen,FL,1000
N00009926,Bill Nelson,NAIOP Commercial Real Estate Devel Assn,D,sen,FL,5000
N00009926,Bill Nelson,NEW Asurion Corp,D,sen,FL,5000
N00009926,Bill Nelson,National Air Traffic Controllers Assn,D,sen,FL,5500
N00009926,Bill Nelson,National Air Transportation Assn,D,sen,FL,500
N00009926,Bill Nelson,National Assn of Broadcasters,D,sen,FL,2000
N00009926,Bill Nelson,National Assn of Chemical Distributors,D,sen,FL,2500
N00009926,Bill Nelson,National Assn of Enrolled Agents,D,sen,FL,1500
N00009926,Bill Nelson,National Assn of Health Underwriters,D,sen,FL,2000
N00009926,Bill Nelson,National Football League,D,sen,FL,5000
N00009926,Bill Nelson,National Marine Manufacturers Assn,D,sen,FL,2500
N00009926,Bill Nelson,National Organization of Social Security Claimants,D,sen,FL,1000
N00009926,Bill Nelson,NetJets Assn of Shared Aircraft Pilots,D,sen,FL,1000
N00009926,Bill Nelson,News America Holdings,D,sen,FL,2500
N00009926,Bill Nelson,Nexstar Broadcasting Group,D,sen,FL,2500
N00009926,Bill Nelson,Overseas Shipholding Group,D,sen,FL,1000
N00009926,Bill Nelson,PCIA: The Wireless Infrastructure Assn,D,sen,FL,1000
N00009926,Bill Nelson,PGA Tour,D,sen,FL,1000
N00009926,Bill Nelson,PURO PAC,D,sen,FL,1000
N00009926,Bill Nelson,Patton Boggs LLP,D,sen,FL,2500
N00009926,Bill Nelson,PayPal Inc,D,sen,FL,1000
N00009926,Bill Nelson,Poet LLC,D,sen,FL,1000
N00009926,Bill Nelson,Polsinelli Shughart,D,sen,FL,1000
N00009926,Bill Nelson,Portland Cement Assn,D,sen,FL,1000
N00009926,Bill Nelson,Premier Inc,D,sen,FL,5000
N00009926,Bill Nelson,Prime Therapeutics,D,sen,FL,1000
N00009926,Bill Nelson,Primerica Inc,D,sen,FL,1000
N00009926,Bill Nelson,Princess Cruises & Tours,D,sen,FL,7000
N00009926,Bill Nelson,Procter & Gamble,D,sen,FL,1000
N00009926,Bill Nelson,Professionals in Advertising PAC,D,sen,FL,1000
N00009926,Bill Nelson,Raytheon Co,D,sen,FL,2000
N00009926,Bill Nelson,Regions Financial,D,sen,FL,2500
N00009926,Bill Nelson,Rockwell Collins Inc,D,sen,FL,1000
N00009926,Bill Nelson,Saltchuk Resources,D,sen,FL,2500
N00009926,Bill Nelson,Seaworld Parks & Entertainment,D,sen,FL,1000
N00009926,Bill Nelson,Shipbuilders Council of America,D,sen,FL,1000
N00009926,Bill Nelson,Sony Pictures Entertainment,D,sen,FL,5000
N00009926,Bill Nelson,Sprint Corp,D,sen,FL,5000
N00009926,Bill Nelson,Sysco Corp,D,sen,FL,1500
N00009926,Bill Nelson,T-Mobile USA,D,sen,FL,4500
N00009926,Bill Nelson,TECO Energy,D,sen,FL,1000
N00009926,Bill Nelson,TIAA-CREF,D,sen,FL,1000
N00009926,Bill Nelson,Time Warner,D,sen,FL,5000
N00009926,Bill Nelson,Toyota Motor North America,D,sen,FL,1000
N00009926,Bill Nelson,TransAmerica,D,sen,FL,2000
N00009926,Bill Nelson,Transportation Intermediaries Assn,D,sen,FL,2500
N00009926,Bill Nelson,TriNet Group,D,sen,FL,2500
N00009926,Bill Nelson,US Cellular,D,sen,FL,2000
N00009926,Bill Nelson,US Telecom Assn,D,sen,FL,1000
N00009926,Bill Nelson,US Travel Assn,D,sen,FL,2500
N00009926,Bill Nelson,US-Cuba Democracy PAC,D,sen,FL,2500
N00009926,Bill Nelson,United Mine Workers of America,D,sen,FL,2500
N00009926,Bill Nelson,United Parcel Service,D,sen,FL,500
N00009926,Bill Nelson,UnitedHealth Group,D,sen,FL,2500
N00009926,Bill Nelson,VHA Inc,D,sen,FL,2500
N00009926,Bill Nelson,Venable LLP,D,sen,FL,3000
N00009926,Bill Nelson,Viacom International,D,sen,FL,2500
N00009926,Bill Nelson,Walt Disney Co,D,sen,FL,5000
N00009926,Bill Nelson,Wellpoint Inc,D,sen,FL,3500
N00009926,Bill Nelson,Wells Fargo,D,sen,FL,1500
N00009926,Bill Nelson,Williams & Jensen,D,sen,FL,1000
N00009926,Bill Nelson,Windstream Communications,D,sen,FL,2500
N00009926,Bill Nelson,XO Communications,D,sen,FL,2500
N00009926,Bill Nelson,Yahoo! Inc,D,sen,FL,2000
N00009926,Bill Nelson,Zurich Insurance,D,sen,FL,2000
N00027503,Bob Casey,AT&T Inc,D,sen,PA,3000
N00027503,Bob Casey,AXA Equitable Life Insurance,D,sen,PA,2000
N00027503,Bob Casey,AbbVie Inc,D,sen,PA,1000
N00027503,Bob Casey,Aetna Inc,D,sen,PA,2500
N00027503,Bob Casey,Air Line Pilots Assn,D,sen,PA,2500
N00027503,Bob Casey,Aircraft Owners & Pilots Assn,D,sen,PA,2500
N00027503,Bob Casey,Alcoa Inc,D,sen,PA,1500
N00027503,Bob Casey,Alexion Pharmaceuticals,D,sen,PA,1000
N00027503,Bob Casey,Aluminum Assn,D,sen,PA,2500
N00027503,Bob Casey,America's Health Insurance Plans,D,sen,PA,1000
N00027503,Bob Casey,American Academy of Dermatology Assn,D,sen,PA,1000
N00027503,Bob Casey,American Academy of Family Physicians,D,sen,PA,3500
N00027503,Bob Casey,American Assn for Homecare,D,sen,PA,1000
N00027503,Bob Casey,American Bus Assn,D,sen,PA,1000
N00027503,Bob Casey,American Chiropractic Assn,D,sen,PA,5000
N00027503,Bob Casey,American Coatings Assn,D,sen,PA,1500
N00027503,Bob Casey,American Commercial Lines,D,sen,PA,1000
N00027503,Bob Casey,American Council of Life Insurers,D,sen,PA,2500
N00027503,Bob Casey,American Electric Power,D,sen,PA,2000
N00027503,Bob Casey,American Fedn of St/Cnty/Munic Employees,D,sen,PA,1500
N00027503,Bob Casey,American Nurses Assn,D,sen,PA,2500
N00027503,Bob Casey,American Resort Development Assn,D,sen,PA,5000
N00027503,Bob Casey,American Short Line & Regional RR Assn,D,sen,PA,5000
N00027503,Bob Casey,American Soc of Radiologic Technologists,D,sen,PA,2000
N00027503,Bob Casey,American Soc/Pension Prof & Actuaries,D,sen,PA,1000
N00027503,Bob Casey,American Waterways Operators,D,sen,PA,5000
N00027503,Bob Casey,AmerisourceBergen Corp,D,sen,PA,1000
N00027503,Bob Casey,Amgen Inc,D,sen,PA,2500
N00027503,Bob Casey,Aqua America,D,sen,PA,1000
N00027503,Bob Casey,Archer Daniels Midland,D,sen,PA,1000
N00027503,Bob Casey,Arent Fox LLP,D,sen,PA,1000
N00027503,Bob Casey,Assisted Living Federation of America,D,sen,PA,2500
N00027503,Bob Casey,Association for Advanced Life Underwriting,D,sen,PA,3000
N00027503,Bob Casey,Association of Private Sector Colleges/Univs,D,sen,PA,1000
N00027503,Bob Casey,AstraZeneca Pharmaceuticals,D,sen,PA,4500
N00027503,Bob Casey,Atlas Air Worldwide,D,sen,PA,2500
N00027503,Bob Casey,BAE Systems,D,sen,PA,3500
N00027503,Bob Casey,BNSF Railway,D,sen,PA,5000
N00027503,Bob Casey,Barnes & Thornburg,D,sen,PA,500
N00027503,Bob Casey,Bayer Corp,D,sen,PA,2000
N00027503,Bob Casey,Biotechnology Industry Organization,D,sen,PA,1000
N00027503,Bob Casey,Blackrock Capital Management,D,sen,PA,2500
N00027503,Bob Casey,Blank Rome LLP,D,sen,PA,2000
N00027503,Bob Casey,Blue Cross/Blue Shield of Illinois,D,sen,PA,7500
N00027503,Bob Casey,Boeing Co,D,sen,PA,7500
N00027503,Bob Casey,Bristol-Myers Squibb,D,sen,PA,1000
N00027503,Bob Casey,CME Group,D,sen,PA,2500
N00027503,Bob Casey,CSL Behring,D,sen,PA,2500
N00027503,Bob Casey,Calgon Carbon Corp,D,sen,PA,2000
N00027503,Bob Casey,Canal Barge Co,D,sen,PA,2500
N00027503,Bob Casey,Cerner Corp,D,sen,PA,3500
N00027503,Bob Casey,Cigna Corp,D,sen,PA,2500
N00027503,Bob Casey,Cintas Corp,D,sen,PA,2000
N00027503,Bob Casey,Cisco Systems,D,sen,PA,1000
N00027503,Bob Casey,Coca-Cola Co,D,sen,PA,2000
N00027503,Bob Casey,Cohen & Grigsby,D,sen,PA,1000
N00027503,Bob Casey,Columbia Pipeline Group,D,sen,PA,2500
N00027503,Bob Casey,Committee to Strengthen America,D,sen,PA,1000
N00027503,Bob Casey,Connolly LLC iHealth,D,sen,PA,4600
N00027503,Bob Casey,Corning Inc,D,sen,PA,4000
N00027503,Bob Casey,Credit Union National Assn,D,sen,PA,2000
N00027503,Bob Casey,DaVita HealthCare Partners,D,sen,PA,3500
N00027503,Bob Casey,Daiichi Sankyo Inc,D,sen,PA,1000
N00027503,Bob Casey,Day & Zimmermann,D,sen,PA,1000
N00027503,Bob Casey,Deloitte LLP,D,sen,PA,1000
N00027503,Bob Casey,Delta Air Lines,D,sen,PA,2500
N00027503,Bob Casey,ESOP Assn,D,sen,PA,2000
N00027503,Bob Casey,Edwards Lifesciences,D,sen,PA,1000
N00027503,Bob Casey,Eli Lilly & Co,D,sen,PA,3000
N00027503,Bob Casey,Ernst & Young,D,sen,PA,1000
N00027503,Bob Casey,Exelon Corp,D,sen,PA,2000
N00027503,Bob Casey,Express Scripts,D,sen,PA,2500
N00027503,Bob Casey,Facebook Inc,D,sen,PA,1000
N00027503,Bob Casey,FaegreBD Consulting,D,sen,PA,1000
N00027503,Bob Casey,FirstEnergy Corp,D,sen,PA,3000
N00027503,Bob Casey,Food Marketing Institute,D,sen,PA,1000
N00027503,Bob Casey,Ford Motor Co,D,sen,PA,2500
N00027503,Bob Casey,Franklin Square Capital Partners,D,sen,PA,7400
N00027503,Bob Casey,Fresenius Medical Care North America,D,sen,PA,10000
N00027503,Bob Casey,Friends of Byron Dorgan,D,sen,PA,500
N00027503,Bob Casey,Genentech Inc,D,sen,PA,2500
N00027503,Bob Casey,General Mills,D,sen,PA,1000
N00027503,Bob Casey,General Motors,D,sen,PA,2000
N00027503,Bob Casey,Genesee & Wyoming,D,sen,PA,1000
N00027503,Bob Casey,Genesis HealthCare,D,sen,PA,1500
N00027503,Bob Casey,GlaxoSmithKline,D,sen,PA,2500
N00027503,Bob Casey,Glover Park Group,D,sen,PA,2000
N00027503,Bob Casey,Golden Living,D,sen,PA,2500
N00027503,Bob Casey,Google Inc,D,sen,PA,2500
N00027503,Bob Casey,Grocery Manufacturers Assn,D,sen,PA,1000
N00027503,Bob Casey,Healthcare Distribution Management Assn,D,sen,PA,2500
N00027503,Bob Casey,Hershey Co,D,sen,PA,2000
N00027503,Bob Casey,Horizon Pharma USA,D,sen,PA,2700
N00027503,Bob Casey,Humana Inc,D,sen,PA,3000
N00027503,Bob Casey,Independence Blue Cross,D,sen,PA,2500
N00027503,Bob Casey,Ingram Barge Co,D,sen,PA,2500
N00027503,Bob Casey,InterDigital Inc,D,sen,PA,5000
N00027503,Bob Casey,Intl Premium Cigar & Pipe Retailers Assn,D,sen,PA,1000
N00027503,Bob Casey,Invacare Corp,D,sen,PA,500
N00027503,Bob Casey,Investment Co Institute,D,sen,PA,4500
N00027503,Bob Casey,Ironworkers Union,D,sen,PA,4000
N00027503,Bob Casey,Johnson & Johnson,D,sen,PA,1000
N00027503,Bob Casey,K&L Gates,D,sen,PA,1000
N00027503,Bob Casey,KPMG LLP,D,sen,PA,4500
N00027503,Bob Casey,Kirby Corp,D,sen,PA,2500
N00027503,Bob Casey,Lancaster General Health,D,sen,PA,1000
N00027503,Bob Casey,Lincoln National Corp,D,sen,PA,2000
N00027503,Bob Casey,Lundbeck Inc,D,sen,PA,2500
N00027503,Bob Casey,Major League Baseball Commissioner's Ofc,D,sen,PA,1000
N00027503,Bob Casey,Massachusetts Mutual Life Insurance,D,sen,PA,2500
N00027503,Bob Casey,Microsoft Corp,D,sen,PA,2500
N00027503,Bob Casey,Miller & Chevalier,D,sen,PA,1000
